booking_id,booking_date,travel_date,customer_id,cust_segment,tour_type,channel,payment_method,destination,pax,base_price_vnd,discount_rate,booking_status,revenue_vnd,satisfaction,is_returning,DateAnomaly
B01078,2024-11-01,2025-01-02,C0174,Corporate,Adventure,Agent,Card,Hội An,3,5676000.0,0.082,Completed,15632000.0,4.4,True,False
B00525,2024-12-11,2025-01-25,C0174,Corporate,Cultural,Website,Card,Nha Trang,2,2577000.0,0.131,Completed,4479000.0,4.2,True,False
B00458,2025-02-25,2025-05-17,C0174,Corporate,City Break,Mobile App,Bank Transfer,Đà Lạt,1,1772000.0,0.182,Completed,1449000.0,4.1,True,False
B00045,2025-05-21,2025-06-10,C0174,Corporate,Adventure,Agent,E-wallet,Đà Nẵng,2,3666000.0,0.117,Completed,6474000.0,4.5,True,False
B00176,2025-06-05,2025-07-16,C0174,Corporate,Foodie,Website,Card,Hạ Long,1,3285000.0,0.098,Completed,2963000.0,5.0,True,False
B00646,2025-06-21,2025-08-09,C0174,Corporate,Beach,Website,E-wallet,Hà Nội,1,3494000.0,0.111,Completed,3106000.0,4.3,True,False
B00907,2025-09-07,2025-11-03,C0174,Corporate,Adventure,Website,Card,Đà Nẵng,2,3558000.0,0.086,Completed,6504000.0,4.1,True,False
B00790,2024-03-20,2024-04-09,C0175,Student,Family,Agent,Card,Sa Pa,2,3355000.0,0.136,Completed,5797000.0,3.6,False,False
B00315,2024-07-09,2024-08-13,C0175,Student,Foodie,Call Center,Card,Hội An,2,1833000.0,0.0,Completed,3666000.0,4.1,True,False
B00973,2025-02-23,2025-03-08,C0175,Student,Adventure,Agent,Card,Phú Quốc,1,6395000.0,0.049,Completed,6082000.0,4.9,True,False
B00221,2025-04-25,2025-05-06,C0175,Student,Foodie,Website,Bank Transfer,Hà Nội,2,-100000.0,0.051,Completed,4810000.0,3.8,True,False
B01791,2022-09-08,2022-10-23,C0176,Corporate,Foodie,Agent,Cash,Hội An,2,1947000.0,0.1209617198481413,Completed,3423000.0,4.8,True,False
B01011,2024-02-20,2024-05-07,C0176,Student,Cultural,Website,E-wallet,Phú Quốc,3,3745000.0,-0.2,Completed,10831000.0,4.0,False,False
B00684,2024-04-03,2024-05-13,C0176,Student,Foodie,Agent,Card,Hà Nội,1,2673000.0,0.212,Completed,2106000.0,4.3,True,False
B01102,2024-06-06,2024-07-18,C0176,Student,Cultural,Agent,Bank Transfer,Đà Nẵng,1,1841000.0,0.04,Completed,1767000.0,4.2,True,False
B01998,2022-12-21,2023-01-29,C0177,Corporate,Family,Agent,Bank Transfer,TP.HCM,2,3191000.0,0.1410692253160607,Completed,5482000.0,3.5,True,False
B00828,2025-02-26,2025-03-20,C0177,Young Professional,Beach,Agent,Bank Transfer,Hà Nội,3,2605000.0,0.037,Completed,7526000.0,3.8,False,False
B00323,2025-06-12,2025-09-07,C0177,Young Professional,Cultural,Website,Cash,Sa Pa,1,2393000.0,0.082,Completed,2197000.0,5.0,True,False
B01231,2022-01-16,2022-02-14,C0178,Family,City Break,Website,Cash,Nha Trang,1,2768000.0,0.1024887261819701,Completed,2484000.0,4.0,True,False
B02356,2023-05-25,2023-08-22,C0178,Student,Beach,Website,Cash,Đà Nẵng,1,4892000.0,0.051399345319872,Completed,4641000.0,4.8,True,False
B00327,2024-01-14,2024-02-20,C0178,Corporate,Foodie,Website,Cash,Hà Nội,1,1526000.0,0.047,Completed,1454000.0,4.7,False,False
B00890,2024-03-06,2024-05-07,C0178,Corporate,Foodie,Call Center,Bank Transfer,Hạ Long,1,2273000.0,0.184,Completed,1855000.0,3.5,True,False
B00129,2025-07-27,2025-10-20,C0178,Corporate,Beach,Mobile App,Card,TP.HCM,2,3752000.0,0.134,Completed,6498000.0,4.1,True,False
B02459,2023-07-07,2023-08-20,C0179,Young Professional,Adventure,Website,E-wallet,Hà Nội,1,5031000.0,0.0910343835931996,Completed,4573000.0,4.1,True,False
B01088,2024-03-19,2024-06-10,C0179,Corporate,Beach,Mobile App,Card,Nha Trang,2,4634000.0,0.103,Completed,8313000.0,3.9,False,False
B00795,2024-09-15,2024-10-26,C0179,Corporate,Cultural,Website,Cash,Phú Quốc,3,2930000.0,0.095,Completed,7955000.0,4.8,True,False
B00429,2025-08-16,2025-08-28,C0179,Corporate,Family,Website,Bank Transfer,TP.HCM,4,3900000.0,0.05,Completed,14820000.0,3.9,True,False
B00531,2025-07-02,2025-09-14,C0179,Corporate,Beach,Website,Bank Transfer,Huế,1,3444000.0,0.039,Completed,3310000.0,4.3,True,False
B02074,2023-01-24,2023-03-15,C0181,Student,Cultural,Website,Bank Transfer,Sa Pa,3,2250000.0,0.1187154479590019,Completed,5949000.0,4.2,True,False
B02466,2023-07-12,2023-07-18,C0181,Family,Adventure,Mobile App,Card,Đà Lạt,1,4990000.0,0.1266218067652827,Completed,4358000.0,4.7,True,False
B03631,2024-11-10,2025-01-14,C0181,Young Professional,Beach,Call Center,Card,Hội An,1,4041000.0,0.1044166155095194,Completed,3619000.0,3.9,True,False
B00951,2024-12-29,2025-02-13,C0181,Corporate,Foodie,Mobile App,Bank Transfer,Hạ Long,2,2488000.0,0.092,Completed,4518000.0,4.1,False,False
B00535,2025-07-06,2025-09-16,C0181,Corporate,City Break,Website,Bank Transfer,Đà Lạt,2,2398000.0,0.184,Completed,3914000.0,3.7,True,False
B02278,2023-04-18,2023-05-28,C0182,Corporate,Family,Website,Bank Transfer,Hội An,1,2681000.0,0.0760728988223529,Completed,2477000.0,4.8,True,False
B00436,2025-03-20,2025-05-03,C0182,Corporate,Foodie,Call Center,Card,Đà Lạt,1,2750000.0,0.166,Completed,2294000.0,4.1,False,False
B01706,2022-08-09,2022-11-03,C0183,Corporate,Beach,Agent,E-wallet,Hạ Long,1,4313000.0,0.1104375052626316,Completed,3837000.0,4.0,True,False
B00085,2024-06-03,2024-08-12,C0183,Young Professional,Cultural,Mobile App,Card,Hạ Long,3,3106000.0,0.023,Completed,9104000.0,4.3,False,False
B00379,2025-05-19,2025-06-21,C0183,Young Professional,Foodie,Mobile App,Cash,Hạ Long,2,2636000.0,0.039,Completed,5066000.0,4.3,True,False
B01044,2025-06-11,2025-07-10,C0183,Young Professional,Adventure,Website,Card,Hà Nội,1,5925000.0,0.011,Completed,5860000.0,4.5,True,False
B00021,2025-08-26,2025-11-16,C0183,Young Professional,Cultural,Website,Card,Đà Lạt,2,1694000.0,0.024,Completed,3307000.0,5.0,True,False
B01930,2022-11-20,2023-02-10,C0184,Corporate,Foodie,Agent,Card,Hạ Long,4,2491000.0,0.1253738959859264,Completed,8715000.0,5.0,True,False
B02473,2023-07-17,2023-08-24,C0184,Family,Family,Mobile App,Cash,Hà Nội,2,3419000.0,0.0799241879082255,Completed,6291000.0,3.4,True,False
B02897,2024-01-08,2024-02-28,C0184,Student,Beach,Mobile App,E-wallet,Hội An,2,4400000.0,0.0359902612133703,Completed,8483000.0,4.3,True,False
B00653,2024-01-19,2024-04-11,C0184,Young Professional,Beach,Website,Cash,Nha Trang,2,3612000.0,0.016,Completed,7108000.0,2.6,False,False
B03486,2024-09-09,2024-10-12,C0184,Corporate,Family,Website,Card,Phú Quốc,1,3411000.0,0.1513049087259696,Completed,2895000.0,4.1,True,False
B03970,2025-04-26,2025-07-03,C0184,Young Professional,Cultural,Mobile App,Bank Transfer,Phú Quốc,2,2680000.0,0.1112103156504303,Completed,4764000.0,3.7,True,False
B01955,2022-12-02,2023-02-08,C0185,Family,Cultural,Agent,Card,Đà Lạt,3,2673000.0,0.0688780074939608,Completed,7467000.0,4.7,True,False
B00311,2024-08-18,2024-10-10,C0185,Family,Family,Mobile App,Bank Transfer,TP.HCM,4,3412000.0,0.045,Completed,13034000.0,4.6,False,False
B00620,2024-11-17,2024-12-10,C0185,Family,Beach,Website,Card,TP.HCM,1,3565000.0,0.024,Completed,3479000.0,3.9,True,False
B00504,2024-12-24,2025-02-02,C0185,Family,Cultural,Website,Bank Transfer,Phú Quốc,1,2205000.0,0.01,Completed,2183000.0,5.0,True,False
B01219,2022-01-10,2022-02-06,C0186,Family,City Break,Agent,Card,Đà Nẵng,2,2710000.0,0.1307592975014108,Completed,4711000.0,4.9,True,False
B01377,2022-03-24,2022-04-20,C0186,Family,Beach,Mobile App,Card,Phú Quốc,4,4378000.0,0.0994505116012872,Completed,15770000.0,4.1,True,False
B01176,2024-07-17,2024-08-17,C0186,Family,Foodie,Mobile App,Card,Đà Nẵng,3,1682000.0,0.066,Completed,4713000.0,4.2,False,False
B00116,2025-01-15,2025-03-05,C0186,Family,Family,Agent,Card,Sa Pa,3,2449000.0,0.072,Completed,6818000.0,3.6,True,False
B00788,2024-12-30,2025-03-26,C0186,Family,Beach,Call Center,Cash,Sa Pa,2,3876000.0,0.066,Completed,7240000.0,5.0,True,False
B00384,2025-02-11,2025-04-28,C0186,Family,Family,Agent,Cash,Đà Nẵng,2,3759000.0,0.155,Completed,6353000.0,4.0,True,False
B00574,2025-05-08,2025-07-05,C0186,Family,Foodie,Call Center,Card,Phú Quốc,2,2671000.0,0.033,Completed,5166000.0,3.9,True,False
B01911,2022-11-09,2023-01-06,C0187,Family,Adventure,Website,Cash,Hội An,1,4558000.0,0.1022332295411735,Completed,4092000.0,4.6,True,False
B00854,2024-09-03,2024-11-25,C0187,Young Professional,Family,Website,Bank Transfer,Hà Nội,2,2603000.0,0.042,Completed,4987000.0,4.6,False,False
B00572,2024-12-15,2025-03-10,C0187,Young Professional,Beach,Mobile App,Card,Sa Pa,3,3679000.0,0.025,Completed,10761000.0,5.0,True,False
B00376,2024-03-12,2024-04-30,C0188,Student,Foodie,Website,Card,Phú Quốc,1,2538000.0,0.164,Completed,2122000.0,4.2,False,False
B00764,2024-07-16,2024-07-31,C0188,Student,Family,Website,Card,Đà Lạt,3,2590000.0,0.063,Completed,7280000.0,4.0,True,False
B01057,2024-12-23,2025-01-16,C0188,Student,Adventure,Website,Card,Hạ Long,1,4291000.0,0.198,Completed,3441000.0,4.2,True,False
B00540,2024-12-02,2025-01-27,C0188,Student,Adventure,Mobile App,Card,Hà Nội,3,4833000.0,0.204,Completed,11541000.0,4.1,True,False
B00316,2024-12-31,2025-02-08,C0188,Student,Adventure,Website,Card,Nha Trang,2,5927000.0,0.086,Completed,10835000.0,4.8,True,False
B00361,2025-07-01,2025-07-11,C0188,Student,Beach,Mobile App,E-wallet,Sa Pa,1,2758000.0,0.093,Completed,2502000.0,4.7,True,False
B04357,2025-09-19,2025-11-20,C0188,Young Professional,Beach,Mobile App,Card,Phú Quốc,1,3979000.0,0.1632624404774016,Completed,3329000.0,4.3,True,False
B00904,2024-01-15,2024-02-09,C0189,Family,Adventure,Mobile App,Card,Phú Quốc,1,5061000.0,0.195,Completed,4074000.0,3.6,False,False
B00987,2024-03-06,2024-03-25,C0189,Family,Beach,Mobile App,Cash,Nha Trang,3,5527000.0,0.144,Completed,14193000.0,3.7,True,False
B00260,2024-09-27,2024-12-18,C0189,Family,Foodie,Agent,Cash,Hạ Long,2,1909000.0,0.025,Completed,3723000.0,4.2,True,False
B01082,2024-11-30,2025-02-28,C0189,Family,Cultural,Agent,Bank Transfer,Đà Lạt,2,1735000.0,0.091,Completed,3154000.0,4.0,True,False
B00507,2025-06-17,2025-08-30,C0189,Family,City Break,Agent,Cash,Đà Nẵng,1,1425000.0,0.75,Completed,1315000.0,4.3,True,False
B01819,2022-09-20,2022-11-06,C0190,Young Professional,Beach,,Card,Đà Nẵng,1,4573000.0,0.0635964060053433,Completed,4282000.0,3.2,True,False
B01863,2022-10-13,2022-11-24,C0190,Student,Beach,Website,Bank Transfer,Phú Quốc,2,4094000.0,0.1074047256123075,Completed,7309000.0,4.2,True,False
B02367,2023-05-31,2023-08-05,C0190,Family,Adventure,Website,Bank Transfer,Nha Trang,2,5254000.0,0.053931708082167,Completed,9941000.0,4.8,True,False
B00741,2024-07-03,2024-08-07,C0190,Young Professional,City Break,Agent,E-wallet,Phú Quốc,2,1549000.0,0.095,Completed,2804000.0,3.9,True,False
B00807,2024-08-02,2024-10-20,C0190,Young Professional,Cultural,Website,Card,Đà Nẵng,1,2680000.0,0.75,Completed,2238000.0,3.7,True,False
B00577,2025-01-30,2025-04-30,C0190,Young Professional,Family,Website,Card,Sa Pa,3,3081000.0,0.115,Completed,8180000.0,4.0,True,False
B01248,2022-01-23,2022-03-14,C0191,Corporate,Cultural,Agent,Card,Nha Trang,1,3205000.0,0.1202543869617909,Completed,2820000.0,4.0,True,False
B01574,2022-06-17,2022-08-20,C0191,Student,Beach,Call Center,Card,Nha Trang,1,4483000.0,0.0779229314292491,Completed,4134000.0,4.4,True,False
B00213,2024-11-08,2024-12-07,C0191,Corporate,Adventure,Agent,Card,Nha Trang,1,3995000.0,0.024,Completed,3899000.0,3.8,True,False
B00157,2024-11-23,2024-12-26,C0191,Corporate,City Break,Website,Card,Huế,2,1861000.0,0.136,Completed,3216000.0,4.2,True,False
B00785,2024-12-10,2025-02-08,C0191,Corporate,Beach,Website,Card,Đà Nẵng,1,3770000.0,0.073,Completed,3495000.0,3.6,True,False
B00866,2025-06-19,2025-09-06,C0191,Corporate,Cultural,Agent,Card,Huế,2,1500000.0,0.036,Completed,2892000.0,4.0,True,False
B01983,2022-12-16,2023-02-12,C0192,Young Professional,Foodie,Website,Cash,Huế,1,2600000.0,0.1132382804234813,Completed,2306000.0,4.4,True,False
B00644,2024-03-10,2024-05-24,C0192,Young Professional,Beach,Call Center,Bank Transfer,Nha Trang,2,3510000.0,0.112,Completed,6234000.0,2.9,False,False
B00203,2024-09-15,2024-10-31,C0192,Young Professional,Family,Website,Card,Đà Nẵng,3,3799000.0,0.061,Completed,10702000.0,3.5,True,False
B03649,2024-11-17,2024-12-28,C0192,Young Professional,Cultural,Website,Card,Sa Pa,3,2581000.0,0.074168028119973,Completed,7169000.0,3.6,True,False
B03773,2025-01-18,2025-03-12,C0192,Family,Cultural,Mobile App,Card,Đà Lạt,1,2557000.0,0.098281409377433,Completed,2306000.0,5.0,True,False
B01184,2025-01-08,2025-03-21,C0192,Young Professional,Foodie,Agent,Card,Đà Lạt,2,3070000.0,0.109,Completed,5471000.0,4.3,True,False
B00810,2025-06-04,2025-07-13,C0192,Young Professional,Cultural,Mobile App,E-wallet,Hạ Long,4,3246000.0,0.056,Completed,12257000.0,5.0,True,False
B02092,2023-01-29,2023-03-10,C0194,Corporate,Cultural,Agent,Bank Transfer,Nha Trang,2,3018000.0,0.0354350247733325,Completed,5822000.0,5.0,True,False
B00939,2024-07-10,2024-08-11,C0194,Family,Foodie,Mobile App,Card,Huế,1,2147000.0,0.037,Completed,2068000.0,4.3,False,False
B03350,2024-07-18,2024-08-22,C0194,Family,Adventure,Website,Cash,Hội An,2,4417000.0,0.0835895907861957,Completed,8096000.0,4.3,True,False
B04270,2025-08-17,2025-10-04,C0194,Young Professional,Cultural,Website,E-wallet,Đà Lạt,4,2525000.0,0.0839310901457336,Completed,9252000.0,4.4,True,False
B01369,2022-03-21,2022-06-03,C0195,Student,Beach,Agent,E-wallet,TP.HCM,4,3890000.0,0.11337861620835,Completed,13796000.0,4.1,True,False
B01352,2022-03-12,2022-06-10,C0195,Young Professional,Cultural,Website,Card,Phú Quốc,2,2746000.0,0.0846528285380886,Completed,5027000.0,4.5,True,False
B02617,2023-09-16,2023-11-14,C0195,Student,Cultural,Agent,Bank Transfer,Đà Nẵng,1,2722000.0,0.0,Completed,2722000.0,4.6,True,False
B00927,2024-11-10,2024-12-09,C0195,Student,Family,Website,Cash,Sa Pa,3,2778000.0,0.082,Completed,7651000.0,3.1,False,False
B00714,2025-01-20,2025-03-23,C0195,Student,City Break,Mobile App,Bank Transfer,Hạ Long,1,2775000.0,0.033,Completed,2683000.0,3.5,True,False
B00052,2025-03-18,2025-04-23,C0195,Student,Family,Mobile App,E-wallet,Nha Trang,4,2701000.0,0.114,Completed,9572000.0,4.0,True,False
B00391,2025-05-26,2025-06-15,C0195,Student,City Break,Website,Card,Huế,3,1308000.0,0.103,Completed,3520000.0,4.7,True,False
B01307,2022-02-15,2022-03-21,C0196,Family,Cultural,Website,Card,Hà Nội,2,2725000.0,0.0454156054296067,Completed,5202000.0,3.9,True,False
B00940,2025-03-02,2025-04-19,C0196,Student,Cultural,Agent,Card,Hạ Long,2,4000000.0,0.147,Completed,6824000.0,4.3,False,False
B01880,2022-10-23,2022-12-23,C0197,Corporate,Cultural,Mobile App,Card,Huế,2,2504000.0,0.1292546347155773,Completed,4361000.0,4.0,True,False
B00320,2024-07-31,2024-08-26,C0197,Family,Adventure,Website,Card,Đà Nẵng,1,6112000.0,0.02,Completed,5990000.0,4.4,False,False
B00046,2025-04-02,2025-06-04,C0197,Family,Beach,Call Center,Card,Phú Quốc,1,3905000.0,0.051,Completed,3706000.0,4.3,True,False
B01103,2025-06-28,2025-08-13,C0197,Family,Family,Mobile App,Card,Đà Nẵng,2,2994000.0,0.092,Completed,5437000.0,4.5,True,False
B00422,2025-07-30,2025-08-26,C0197,Family,Family,Website,Bank Transfer,Nha Trang,3,3422000.0,0.007,Completed,10194000.0,3.8,True,False
B02445,2023-01-07,2023-08-25,C0198,Family,Family,Website,Card,Đà Nẵng,2,3703000.0,0.1366269585201146,Completed,6394000.0,4.1,True,False
B02514,2023-08-05,2023-10-05,C0198,Corporate,Beach,Agent,Card,Nha Trang,1,4222000.0,0.1528059245832385,Completed,3577000.0,4.2,True,False
B03070,2024-03-25,2024-04-20,C0198,Corporate,Beach,Website,Cash,Hội An,2,4257000.0,0.1361336557883326,Completed,7355000.0,4.4,True,False
B03127,2024-04-20,2024-05-29,C0198,Student,Adventure,Website,Bank Transfer,Hạ Long,1,5898000.0,,Completed,5210000.0,5.0,True,False
B01177,2024-09-14,2024-09-24,C0198,Corporate,Beach,Agent,E-wallet,Hà Nội,2,3656000.0,0.193,Completed,5901000.0,3.4,False,False
B01592,2022-06-23,2022-08-29,C0199,Family,City Break,,Card,Hội An,1,1474000.0,0.0807855278523951,Completed,1355000.0,4.0,True,False
B02115,2023-02-05,2023-04-13,C0199,Young Professional,Beach,Call Center,Card,TP.HCM,3,3683000.0,0.1454845917254543,Completed,9442000.0,4.8,True,False
B00396,2024-08-03,2024-09-27,C0199,Student,Adventure,Mobile App,Card,Hà Nội,1,0.0,0.127,Completed,3434000.0,4.8,True,False
B01461,2022-04-29,2022-06-09,C0200,Young Professional,Foodie,Agent,Card,Hạ Long,4,2662000.0,0.1135122113325706,Completed,9439000.0,3.7,True,False
B01509,2022-05-20,2022-07-09,C0200,Family,Beach,Mobile App,Card,Hội An,2,4665000.0,0.1732606525688984,Completed,7713000.0,4.4,True,False
B00750,2024-01-19,2024-04-05,C0200,Young Professional,Beach,Mobile App,Bank Transfer,Hội An,1,4921000.0,0.249,Completed,3696000.0,4.3,False,False
B00634,2024-05-08,2024-06-02,C0200,Young Professional,Cultural,Agent,E-wallet,Huế,1,3351000.0,0.085,Completed,3066000.0,3.9,True,False
B02943,2024-01-29,2024-06-03,C0200,Family,Adventure,Agent,E-wallet,Phú Quốc,4,5455000.0,0.1232124182936937,Completed,19132000.0,4.8,True,False
B00211,2024-11-12,2025-01-02,C0200,Young Professional,City Break,Agent,Card,Hội An,2,1411000.0,0.142,Completed,2421000.0,4.7,True,False
B00258,2025-04-15,2025-06-03,C0200,Young Professional,Beach,Website,Card,Phú Quốc,1,3652000.0,0.005,Completed,3634000.0,4.4,True,False
B00876,2025-07-01,2025-08-15,C0200,Young Professional,Beach,Website,Cash,Hạ Long,1,3085000.0,0.106,Completed,2758000.0,4.4,True,False
B04259,2025-08-10,2025-09-28,C0200,Student,Cultural,Website,Cash,Hà Nội,3,2813000.0,0.0890002394821102,Completed,7688000.0,4.6,True,False
B01507,2022-05-19,2022-07-09,C0201,Young Professional,Beach,Call Center,Cash,Đà Lạt,1,3478000.0,0.111551815433777,Completed,3090000.0,3.9,True,False
B01695,2022-08-04,2022-10-14,C0201,Family,Cultural,Agent,Card,Nha Trang,2,3208000.0,0.1044119253502393,Completed,5746000.0,4.6,True,False
B02260,2023-04-13,2023-06-14,C0201,,Foodie,Mobile App,Bank Transfer,Hội An,2,2146000.0,0.1354253452009731,Completed,3711000.0,4.3,True,False
B02482,2023-07-21,2023-09-01,C0201,Family,Adventure,Agent,Card,Đà Nẵng,4,5338000.0,0.0664411262136957,Completed,19933000.0,4.7,True,False
B00606,2024-01-23,2024-02-02,C0201,Family,Family,Mobile App,Card,Phú Quốc,4,4101000.0,0.135,Completed,14189000.0,3.7,False,False
B00731,2024-02-19,2024-04-22,C0201,Family,Beach,Website,Bank Transfer,Phú Quốc,2,5034000.0,0.156,Completed,8497000.0,4.0,True,False
B00187,2024-02-18,2024-05-09,C0202,Corporate,Adventure,Website,Bank Transfer,TP.HCM,2,4867000.0,0.012,Completed,9617000.0,4.2,False,False
B01041,2024-08-27,2024-10-11,C0202,Corporate,Beach,Website,Card,Huế,3,2790000.0,0.057,Completed,7893000.0,3.7,True,False
B00872,2024-10-19,2024-11-05,C0202,Corporate,Foodie,Website,Card,Huế,4,2417000.0,0.075,Completed,8943000.0,3.4,True,False
B00022,2025-08-01,2025-09-25,C0202,Corporate,Beach,Mobile App,Cash,TP.HCM,1,2548000.0,0.128,Completed,2222000.0,4.1,True,False
B00416,2024-02-22,2024-04-10,C0203,Young Professional,Cultural,Agent,E-wallet,Huế,1,2244000.0,0.164,Completed,1876000.0,3.7,False,False
B00683,2024-04-29,2024-05-18,C0203,Young Professional,Beach,Mobile App,Card,Hạ Long,2,3188000.0,0.061,Completed,5987000.0,3.7,True,False
B00615,2024-12-22,2025-03-10,C0203,Young Professional,Family,Agent,Card,Hà Nội,4,2848000.0,0.132,Completed,9888000.0,3.9,True,False
B01115,2025-08-27,2025-09-11,C0203,Young Professional,Cultural,Agent,Cash,Hạ Long,2,2259000.0,0.082,Completed,4148000.0,3.7,True,False
B01188,2025-08-14,2025-09-23,C0203,Young Professional,Cultural,Mobile App,Cash,Phú Quốc,1,2532000.0,0.206,Completed,2010000.0,4.0,True,False
B02022,2022-12-30,2023-02-11,C0206,Young Professional,Family,Agent,Card,Nha Trang,2,3872000.0,0.1109826996460098,Completed,6885000.0,4.4,True,False
B00977,2024-05-25,2024-07-17,C0206,Young Professional,Adventure,Website,Card,Đà Nẵng,2,4507000.0,0.111,Completed,8013000.0,4.7,False,False
B00774,2025-03-07,2025-06-03,C0206,Young Professional,Adventure,Website,Card,Phú Quốc,3,6439000.0,0.0,Completed,19317000.0,3.5,True,False
B01524,2022-05-28,2022-07-17,C0207,Family,Adventure,Agent,Card,Hạ Long,1,6162000.0,0.0983811147481627,Completed,5556000.0,4.7,True,False
B02579,2023-08-29,2023-10-16,C0207,Student,Family,Website,Bank Transfer,Đà Nẵng,1,3535000.0,0.1826939584133833,Completed,2889000.0,3.6,True,False
B02791,2023-11-26,2024-01-20,C0207,Family,Cultural,Mobile App,,TP.HCM,2,2261000.0,0.0771959890915787,Completed,4173000.0,4.1,True,False
B02965,2024-02-06,2024-03-25,C0207,Student,Beach,Call Center,Card,Hạ Long,1,3971000.0,0.0813636773673205,Completed,3648000.0,3.9,True,False
